Distance_PFRC2_(m), Plug_flow_residence_time_PFRC2_(sec), Internal_surface_area_per_unit_distance_PFRC2_(m), Cross-section_area_PFRC2_(m2), External_surface_area_per_unit_distance_PFRC2_(m), Velocity_PFRC2_(m/sec), Exit_mass_flow_rate_PFRC2_(kg/sec), Volumetric_heat_production_rate_PFRC2_(J/m3-sec), Surface_temperature_PFRC2_(K), Heat_loss_rate_PFRC2_(J/m-sec), Temperature_PFRC2_(K), Pressure_PFRC2_(Pa), Mole_fraction_N2_PFRC2_(), Mole_fraction_H2_PFRC2_(), Mole_fraction_H_PFRC2_(), Mole_fraction_O2_PFRC2_(), Mole_fraction_H2O_PFRC2_(), Mole_fraction_OH_PFRC2_(), Mole_fraction_H2O2_PFRC2_(), Mole_fraction_HO2_PFRC2_(), Mole_fraction_CO_PFRC2_(), Mole_fraction_CO2_PFRC2_(), Mole_fraction_CH4_PFRC2_(), Mole_fraction_CH3_PFRC2_(), Mole_fraction_CH3OH_PFRC2_(), Mole_fraction_CH2O_PFRC2_(), Mole_fraction_HCO_PFRC2_(), Mole_fraction_HOCHO_PFRC2_(), Mole_fraction_C2H6_PFRC2_(), Mole_fraction_C2H5_PFRC2_(), Mole_fraction_C2H4_PFRC2_(), Mole_fraction_C2H3_PFRC2_(), Mole_fraction_CHOCHO_PFRC2_(), Mole_fraction_CHCHO_PFRC2_(), Mole_fraction_C2H2_PFRC2_(), Mole_fraction_C2H5OH_PFRC2_(), Mole_fraction_C2H4O1-2_PFRC2_(), Mole_fraction_CH3CHO_PFRC2_(), Mole_fraction_C2H3OH_PFRC2_(), Mole_fraction_CH2CO_PFRC2_(), Mole_fraction_HCCOH_PFRC2_(), Mole_fraction_C3H8_PFRC2_(), Mole_fraction_C3H6_PFRC2_(), Mole_fraction_C3H5-A_PFRC2_(), Mole_fraction_CC3H6_PFRC2_(), Mole_fraction_CH3CHCO_PFRC2_(), Mole_fraction_C3H4-P_PFRC2_(), Mole_fraction_C3H4-A_PFRC2_(), Mole_fraction_C3H3_PFRC2_(), Mole_fraction_CC3H4_PFRC2_(), Mole_fraction_C2HCHO_PFRC2_(), Mole_fraction_C3H5OH_PFRC2_(), Mole_fraction_SC3H5OH_PFRC2_(), Mole_fraction_IC3H5OH_PFRC2_(), Mole_fraction_CH3COCH3_PFRC2_(), Mole_fraction_C2H3CHO_PFRC2_(), Mole_fraction_C2H5CHO_PFRC2_(), Mole_fraction_C4H10_PFRC2_(), Mole_fraction_IC4H10_PFRC2_(), Mole_fraction_IC4H8_PFRC2_(), Mole_fraction_IC4H7_PFRC2_(), Mole_fraction_CVCYCCOC_PFRC2_(), Mole_fraction_CCYCCO-T1_PFRC2_(), Mole_fraction_C4H8-1_PFRC2_(), Mole_fraction_C4H71-3_PFRC2_(), Mole_fraction_SC3H5CHO_PFRC2_(), Mole_fraction_C4H8-2_PFRC2_(), Mole_fraction_C4H6_PFRC2_(), Mole_fraction_C4H5-2_PFRC2_(), Mole_fraction_C4H4_PFRC2_(), Mole_fraction_C4H3-I_PFRC2_(), Mole_fraction_C4H2_PFRC2_(), Mole_fraction_CHCC(CH2)CHCH2_PFRC2_(), Mole_fraction_CH2CHCHCHCCH_PFRC2_(), Mole_fraction_CYHEXDN13_PFRC2_(), Mole_fraction_CYHEXDN14_PFRC2_(), Mole_fraction_C6H8_PFRC2_(), Mole_fraction_CYPENTN-4MTHNE_PFRC2_(), Mole_fraction_C4H612_PFRC2_(), Mole_fraction_C4H6-2_PFRC2_(), Mole_fraction_H2C4O_PFRC2_(), Mole_fraction_C2H3COCH3_PFRC2_(), Mole_fraction_C5H10-1_PFRC2_(), Mole_fraction_C5H10-2_PFRC2_(), Mole_fraction_C5H81-3_PFRC2_(), Mole_fraction_BC5H10_PFRC2_(), Mole_fraction_CC5H10_PFRC2_(), Mole_fraction_AC5H10_PFRC2_(), Mole_fraction_B13DE2M_PFRC2_(), Mole_fraction_B12DE3M_PFRC2_(), Mole_fraction_L-C6H4_PFRC2_(), Mole_fraction_C-C6H4_PFRC2_(), Mole_fraction_C6H2_PFRC2_(), Mole_fraction_C6H6_PFRC2_(), Mole_fraction_FULVENE_PFRC2_(), Mole_fraction_C6H5OH_PFRC2_(), Mole_fraction_C6H5O_PFRC2_(), Mole_fraction_C5H6_PFRC2_(), Mole_fraction_C5H5_PFRC2_(), Mole_fraction_C5H6-L_PFRC2_(), Mole_fraction_CVCCJCVC_PFRC2_(), Mole_fraction_CVCCVCCJ_PFRC2_(), Mole_fraction_C5H5OH_PFRC2_(), Mole_fraction_C5H4O_PFRC2_(), Mole_fraction_OC5H7O_PFRC2_(), Mole_fraction_C7H6_PFRC2_(), Mole_fraction_C7H5_PFRC2_(), Mole_fraction_IND_PFRC2_(), Mole_fraction_C5H5CH3_PFRC2_(), Mole_fraction_C9H7_PFRC2_(), Mole_fraction_C9H6O_PFRC2_(), Mole_fraction_NAPH_PFRC2_(), Mole_fraction_FLUORENE_PFRC2_(), Mole_fraction_C14H10_PFRC2_(), Mole_fraction_C16H10_PFRC2_(), Molecular_weight_PFRC2_(kg/mole), Mass_density_PFRC2_(kg/m3), Unburned_hydrocarbons_PFRC2_(ppm), Volatile_organic_compounds_PFRC2_(ppm)
8.550000e-01, 3.633004e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.303948e-01, 1.314956e-01, -2.526195e+06, 1.562727e+03, -3.279871e+05, 1.562727e+03, 4.700009e+06, 3.943742e-03, 3.875082e-01, 3.277370e-06, 2.522829e-08, 2.486351e-01, 8.606491e-08, 3.792607e-12, 3.342923e-11, 2.374223e-01, 5.366930e-02, 6.790794e-02, 1.181495e-05, 1.294708e-06, 2.401909e-06, 4.646180e-08, 2.007862e-07, 4.801499e-05, 7.198656e-08, 4.779864e-04, 2.997423e-08, 8.433477e-10, 1.865770e-04, 1.681286e-04, 1.417073e-08, 2.085168e-12, 3.276153e-07, 1.778846e-07, 1.285792e-06, 1.447550e-08, 9.682606e-08, 2.534725e-06, 1.525600e-08, 8.779507e-09, 1.392553e-08, 2.277470e-06, 8.433830e-07, 3.545021e-08, 9.052438e-10, 2.211903e-09, 2.114512e-10, 8.084153e-11, 1.089360e-09, 8.156768e-10, 1.929414e-09, 1.813809e-10, 1.971963e-10, 7.982869e-11, 6.113115e-09, 1.052129e-10, 2.477321e-08, 2.067901e-07, 6.238583e-09, 1.758269e-10, 1.072413e-11, 4.091545e-09, 8.873161e-08, 1.656133e-10, 1.572469e-07, 1.510837e-10, 1.794240e-08, 1.060878e-11, 7.429482e-12, 5.511865e-12, 2.265278e-12, 1.031228e-11, 6.868059e-12, 5.519819e-09, 4.612436e-09, 4.313618e-11, 6.591907e-11, 1.236854e-11, 1.262654e-11, 3.305081e-10, 1.256962e-11, 8.291847e-12, 1.936713e-11, 3.012989e-10, 7.818874e-12, 6.907598e-12, 4.344677e-12, 1.005960e-12, 4.775881e-07, 5.709276e-10, 1.381662e-09, 5.947347e-12, 1.108712e-08, 3.381575e-10, 9.983554e-08, 1.170451e-11, 3.614154e-11, 8.651386e-12, 1.657595e-12, 1.230860e-06, 1.720215e-12, 5.821943e-13, 1.878194e-10, 3.359915e-11, 8.150176e-12, 1.722511e-13, 1.598782e-06, 7.944614e-07, 3.869770e-07, 6.931857e-07, 1.550112e-02, 5.607175e+00, 6.937308e+04, 6.976080e+04
8.670000e-01, 3.684968e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.314686e-01, 1.314956e-01, -2.521515e+06, 1.565103e+03, -3.279871e+05, 1.565103e+03, 4.700009e+06, 3.931416e-03, 3.904486e-01, 3.378192e-06, 2.428506e-08, 2.468005e-01, 8.802008e-08, 3.655448e-12, 3.233932e-11, 2.387808e-01, 5.298313e-02, 6.617533e-02, 1.177898e-05, 1.269421e-06, 2.418476e-06, 4.775102e-08, 2.001203e-07, 4.566898e-05, 6.990410e-08, 4.587795e-04, 2.950996e-08, 8.005394e-10, 1.797659e-04, 1.636957e-04, 1.341844e-08, 2.032744e-12, 3.142614e-07, 1.709712e-07, 1.268491e-06, 1.408790e-08, 8.978782e-08, 2.368999e-06, 1.447247e-08, 8.234063e-09, 1.328797e-08, 2.154360e-06, 7.983910e-07, 3.409708e-08, 8.654850e-10, 2.162072e-09, 1.969862e-10, 7.537828e-11, 1.017561e-09, 7.703259e-10, 1.844388e-09, 1.705179e-10, 1.782980e-10, 7.210233e-11, 5.556069e-09, 9.702562e-11, 2.469574e-08, 2.061438e-07, 5.681465e-09, 1.621393e-10, 9.978101e-12, 3.720469e-09, 8.136518e-08, 1.548641e-10, 1.461803e-07, 1.436184e-10, 1.692055e-08, 9.407765e-12, 6.603691e-12, 4.787793e-12, 1.968976e-12, 9.028785e-12, 5.992978e-12, 5.086665e-09, 4.241127e-09, 4.013323e-11, 6.137551e-11, 1.098584e-11, 1.119614e-11, 2.953254e-10, 1.112264e-11, 7.354117e-12, 1.716082e-11, 2.688191e-10, 7.016016e-12, 6.227679e-12, 3.894725e-12, 9.206084e-13, 4.153226e-07, 5.028045e-10, 1.194196e-09, 5.209877e-12, 9.882671e-09, 3.049042e-10, 9.785373e-08, 1.056419e-11, 3.263304e-11, 7.683667e-12, 1.510288e-12, 1.226910e-06, 1.483469e-12, 5.074825e-13, 1.576768e-10, 2.927823e-11, 7.059467e-12, 1.460588e-13, 1.570812e-06, 7.938729e-07, 3.857851e-07, 6.910427e-07, 1.545267e-02, 5.581163e+00, 6.758662e+04, 6.796060e+04
8.790000e-01, 3.736691e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.325460e-01, 1.314956e-01, -2.508083e+06, 1.567498e+03, -3.279871e+05, 1.567498e+03, 4.700009e+06, 3.919189e-03, 3.933689e-01, 3.482380e-06, 2.329182e-08, 2.449777e-01, 9.003812e-08, 3.525153e-12, 3.129201e-11, 2.401249e-01, 5.230571e-02, 6.445586e-02, 1.173942e-05, 1.244255e-06, 2.435003e-06, 4.907305e-08, 1.994332e-07, 4.340142e-05, 6.783501e-08, 4.400547e-04, 2.903881e-08, 7.592986e-10, 1.731242e-04, 1.593074e-04, 1.269762e-08, 1.982087e-12, 3.013494e-07, 1.642378e-07, 1.251037e-06, 1.370681e-08, 8.316475e-08, 2.211976e-06, 1.371739e-08, 7.715148e-09, 1.267264e-08, 2.036296e-06, 7.552057e-07, 3.277397e-08, 8.268584e-10, 2.112197e-09, 1.833641e-10, 7.022841e-11, 9.497096e-10, 7.269785e-10, 1.762206e-09, 1.602193e-10, 1.609760e-10, 6.503283e-11, 5.043495e-09, 8.937043e-11, 2.461889e-08, 2.055027e-07, 5.167608e-09, 1.493369e-10, 9.276919e-12, 3.378908e-09, 7.452767e-08, 1.446683e-10, 1.357605e-07, 1.364083e-10, 1.594449e-08, 8.331797e-12, 5.861733e-12, 4.154729e-12, 1.709683e-12, 7.895689e-12, 5.223521e-12, 4.682352e-09, 3.895447e-09, 3.731493e-11, 5.709215e-11, 9.742915e-12, 9.913417e-12, 2.635471e-10, 9.828386e-12, 6.512967e-12, 1.518372e-11, 2.395226e-10, 6.287036e-12, 5.608814e-12, 3.489899e-12, 8.416981e-13, 3.610802e-07, 4.424957e-10, 1.032134e-09, 4.562768e-12, 8.799391e-09, 2.746137e-10, 9.588227e-08, 9.522412e-12, 2.942637e-11, 6.819009e-12, 1.374591e-12, 1.222989e-06, 1.277845e-12, 4.417740e-13, 1.334235e-10, 2.549269e-11, 6.174179e-12, 1.256992e-13, 1.542531e-06, 7.932021e-07, 3.846009e-07, 6.889140e-07, 1.540462e-02, 5.555306e+00, 6.581459e+04, 6.617518e+04
8.910000e-01, 3.788174e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.336268e-01, 1.314956e-01, -2.494859e+06, 1.569910e+03, -3.279871e+05, 1.569910e+03, 4.700009e+06, 3.907061e-03, 3.962690e-01, 3.590000e-06, 2.243372e-08, 2.431667e-01, 9.212009e-08, 3.395501e-12, 3.024236e-11, 2.414547e-01, 5.163690e-02, 6.274963e-02, 1.169600e-05, 1.219187e-06, 2.451481e-06, 5.042820e-08, 1.987267e-07, 4.120924e-05, 6.577860e-08, 4.217877e-04, 2.855978e-08, 7.199833e-10, 1.666493e-04, 1.549560e-04, 1.200634e-08, 1.932223e-12, 2.888488e-07, 1.576735e-07, 1.233404e-06, 1.333115e-08, 7.692407e-08, 2.062881e-06, 1.298872e-08, 7.220536e-09, 1.207766e-08, 1.922856e-06, 7.136749e-07, 3.147761e-08, 7.892526e-10, 2.062209e-09, 1.704946e-10, 6.536106e-11, 8.854412e-10, 6.854901e-10, 1.682632e-09, 1.504276e-10, 1.450504e-10, 5.853328e-11, 4.569637e-09, 8.219278e-11, 2.454266e-08, 2.048667e-07, 4.691722e-09, 1.373351e-10, 8.615586e-12, 3.062899e-09, 6.815548e-08, 1.349764e-10, 1.259243e-07, 1.294297e-10, 1.500955e-08, 7.358676e-12, 5.189701e-12, 3.590614e-12, 1.478578e-12, 6.880280e-12, 4.535816e-12, 4.303722e-09, 3.572435e-09, 3.465885e-11, 5.304405e-11, 8.618453e-12, 8.753324e-12, 2.346069e-10, 8.659321e-12, 5.752127e-12, 1.339703e-11, 2.128993e-10, 5.621233e-12, 5.042981e-12, 3.125005e-12, 7.685166e-13, 3.134712e-07, 3.889571e-10, 8.904179e-10, 3.992617e-12, 7.816718e-09, 2.468755e-10, 9.392143e-08, 8.566848e-12, 2.648390e-11, 6.036093e-12, 1.249981e-12, 1.219094e-06, 1.096063e-12, 3.832959e-13, 1.129826e-10, 2.213116e-11, 5.432127e-12, 1.078125e-13, 1.513939e-06, 7.924523e-07, 3.834246e-07, 6.868001e-07, 1.535695e-02, 5.529604e+00, 6.405703e+04, 6.440456e+04
9.030000e-01, 3.839419e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.347113e-01, 1.314956e-01, -2.491147e+06, 1.572342e+03, -3.279871e+05, 1.572342e+03, 4.700009e+06, 3.895033e-03, 3.991488e-01, 3.701167e-06, 2.142458e-08, 2.413676e-01, 9.426840e-08, 3.274940e-12, 2.925355e-11, 2.427702e-01, 5.097663e-02, 6.105660e-02, 1.164867e-05, 1.194231e-06, 2.467904e-06, 5.181728e-08, 1.980004e-07, 3.909284e-05, 6.373715e-08, 4.039883e-04, 2.807319e-08, 6.819075e-10, 1.603388e-04, 1.506453e-04, 1.134470e-08, 1.884133e-12, 2.767657e-07, 1.512830e-07, 1.215599e-06, 1.296140e-08, 7.106866e-08, 1.921953e-06, 1.228742e-08, 6.750942e-09, 1.150381e-08, 1.814206e-06, 6.738599e-07, 3.020980e-08, 7.527364e-10, 2.012151e-09, 1.584084e-10, 6.078622e-11, 8.248370e-10, 6.458920e-10, 1.605762e-09, 1.411659e-10, 1.305289e-10, 5.262673e-11, 4.136302e-09, 7.550792e-11, 2.446706e-08, 2.042360e-07, 4.255116e-09, 1.261534e-10, 7.995704e-12, 2.773769e-09, 6.226920e-08, 1.258046e-10, 1.166878e-07, 1.226960e-10, 1.411768e-08, 6.497165e-12, 4.592244e-12, 3.106191e-12, 1.279839e-12, 5.997672e-12, 3.940989e-12, 3.951676e-09, 3.272987e-09, 3.217356e-11, 4.923683e-11, 7.616176e-12, 7.723712e-12, 2.087022e-10, 7.626619e-12, 5.076614e-12, 1.181352e-11, 1.890959e-10, 5.021106e-12, 4.530605e-12, 2.797134e-12, 7.010700e-13, 2.720374e-07, 3.414897e-10, 7.684749e-10, 3.491991e-12, 6.939936e-09, 2.217487e-10, 9.197136e-08, 7.698724e-12, 2.380947e-11, 5.344044e-12, 1.135450e-12, 1.215228e-06, 9.414869e-13, 3.326387e-13, 9.709114e-11, 1.921676e-11, 4.842035e-12, 9.507963e-14, 1.484961e-06, 7.916268e-07, 3.822564e-07, 6.847013e-07, 1.530967e-02, 5.504055e+00, 6.231391e+04, 6.264872e+04
9.150000e-01, 3.890428e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.357993e-01, 1.314956e-01, -2.493070e+06, 1.574793e+03, -3.279871e+05, 1.574793e+03, 4.700009e+06, 3.883104e-03, 4.020081e-01, 3.816031e-06, 2.044520e-08, 2.395807e-01, 9.648606e-08, 3.158218e-12, 2.828584e-11, 2.440716e-01, 5.032479e-02, 5.937686e-02, 1.159723e-05, 1.169370e-06, 2.484262e-06, 5.324138e-08, 1.972553e-07, 3.704963e-05, 6.171006e-08, 3.866387e-04, 2.757856e-08, 6.454179e-10, 1.541900e-04, 1.463710e-04, 1.071109e-08, 1.837164e-12, 2.650750e-07, 1.450580e-07, 1.197602e-06, 1.259690e-08, 6.557048e-08, 1.788560e-06, 1.161193e-08, 6.304604e-09, 1.094961e-08, 1.710021e-06, 6.356462e-07, 2.896885e-08, 7.172420e-10, 1.962001e-09, 1.470320e-10, 5.647729e-11, 7.676054e-10, 6.080597e-10, 1.531403e-09, 1.323831e-10, 1.172611e-10, 4.723770e-11, 3.738416e-09, 6.926880e-11, 2.439208e-08, 2.036105e-07, 3.853292e-09, 1.157167e-10, 7.413058e-12, 2.508148e-09, 5.681361e-08, 1.171121e-10, 1.079986e-07, 1.161916e-10, 1.326550e-08, 5.727117e-12, 4.056766e-12, 2.683380e-12, 1.106239e-12, 5.220195e-12, 3.419050e-12, 3.623536e-09, 2.994588e-09, 2.984025e-11, 4.565058e-11, 6.718218e-12, 6.803307e-12, 1.853564e-10, 6.705647e-12, 4.472593e-12, 1.039909e-11, 1.676788e-10, 4.477614e-12, 4.064712e-12, 2.501638e-12, 6.387447e-13, 2.358616e-07, 2.994255e-10, 6.628176e-10, 3.051723e-12, 6.152549e-09, 1.988973e-10, 9.003227e-08, 6.907596e-12, 2.137119e-11, 4.725914e-12, 1.030282e-12, 1.211389e-06, 8.075854e-13, 2.882312e-13, 8.434932e-11, 1.666482e-11, 4.366562e-12, 8.512998e-14, 1.455597e-06, 7.907287e-07, 3.810966e-07, 6.826179e-07, 1.526278e-02, 5.478658e+00, 6.058528e+04, 6.090768e+04
9.270000e-01, 3.941201e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.368909e-01, 1.314956e-01, -2.484892e+06, 1.577264e+03, -3.279871e+05, 1.577264e+03, 4.700009e+06, 3.871276e-03, 4.048465e-01, 3.934781e-06, 1.987278e-08, 2.378060e-01, 9.877688e-08, 3.034567e-12, 2.725798e-11, 2.453589e-01, 4.968129e-02, 5.771058e-02, 1.154145e-05, 1.144575e-06, 2.500539e-06, 5.470194e-08, 1.964926e-07, 3.507587e-05, 5.969523e-08, 3.697105e-04, 2.707504e-08, 6.112992e-10, 1.482008e-04, 1.421260e-04, 1.010330e-08, 1.790027e-12, 2.537398e-07, 1.389846e-07, 1.179386e-06, 1.223660e-08, 6.039049e-08, 1.661754e-06, 1.095972e-08, 5.878853e-09, 1.041271e-08, 1.609798e-06, 5.988547e-07, 2.775170e-08, 6.826514e-10, 1.911717e-09, 1.362536e-10, 5.239387e-11, 7.133223e-10, 5.718120e-10, 1.459256e-09, 1.239998e-10, 1.050448e-10, 4.225554e-11, 3.368428e-09, 6.340558e-11, 2.431772e-08, 2.029903e-07, 3.479692e-09, 1.059141e-10, 6.861350e-12, 2.260979e-09, 5.170589e-08, 1.088370e-10, 9.977939e-08, 1.098887e-10, 1.244760e-08, 5.018019e-12, 3.564528e-12, 2.294069e-12, 9.465896e-13, 4.505041e-12, 2.939083e-12, 3.315335e-09, 2.733496e-09, 2.762996e-11, 4.225650e-11, 5.899533e-12, 5.960707e-12, 1.638568e-10, 5.858980e-12, 3.919677e-12, 9.103237e-12, 1.480149e-10, 3.977760e-12, 3.635853e-12, 2.233637e-12, 5.807077e-13, 2.040181e-07, 2.622460e-10, 5.693873e-10, 2.663629e-12, 5.430803e-09, 1.778527e-10, 8.810439e-08, 6.179054e-12, 1.912498e-11, 4.155610e-12, 9.339650e-13, 1.207577e-06, 6.843840e-13, 2.477626e-13, 7.276699e-11, 1.435697e-11, 3.958568e-12, 7.382099e-14, 1.425898e-06, 7.897611e-07, 3.799452e-07, 6.805503e-07, 1.521629e-02, 5.453414e+00, 5.887121e+04, 5.918152e+04
9.390000e-01, 3.991741e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.379861e-01, 1.314956e-01, -2.473448e+06, 1.579755e+03, -3.279871e+05, 1.579755e+03, 4.700009e+06, 3.859548e-03, 4.076638e-01, 4.057607e-06, 1.915245e-08, 2.360438e-01, 1.011453e-07, 2.920470e-12, 2.629668e-11, 2.466322e-01, 4.904608e-02, 5.605781e-02, 1.148129e-05, 1.119875e-06, 2.516733e-06, 5.620041e-08, 1.957116e-07, 3.317307e-05, 5.769487e-08, 3.532207e-04, 2.656252e-08, 5.782805e-10, 1.423687e-04, 1.379139e-04, 9.522098e-09, 1.744411e-12, 2.427784e-07, 1.330697e-07, 1.160961e-06, 1.188110e-08, 5.554570e-08, 1.542186e-06, 1.033258e-08, 5.475514e-09, 9.894824e-09, 1.513913e-06, 5.636197e-07, 2.656046e-08, 6.490751e-10, 1.861313e-09, 1.261532e-10, 4.856307e-11, 6.622300e-10, 5.372563e-10, 1.389540e-09, 1.160765e-10, 9.396814e-11, 3.775641e-11, 3.032018e-09, 5.796522e-11, 2.424400e-08, 2.023754e-07, 3.138669e-09, 9.681183e-11, 6.345283e-12, 2.036119e-09, 4.700754e-08, 1.010179e-10, 9.207791e-08, 1.038030e-10, 1.166745e-08, 4.396478e-12, 3.130711e-12, 1.965330e-12, 8.115437e-13, 3.891613e-12, 2.529915e-12, 3.029826e-09, 2.492418e-09, 2.556451e-11, 3.907223e-11, 5.176015e-12, 5.219990e-12, 1.447677e-10, 5.119350e-12, 3.433421e-12, 7.966470e-12, 1.305829e-10, 3.530394e-12, 3.248958e-12, 1.992374e-12, 5.272736e-13, 1.762481e-07, 2.291967e-10, 4.890388e-10, 2.321075e-12, 4.791699e-09, 1.588765e-10, 8.618787e-08, 5.520433e-12, 1.709335e-11, 3.655691e-12, 8.456109e-13, 1.203793e-06, 5.816855e-13, 2.131789e-13, 6.410269e-11, 1.237387e-11, 3.641779e-12, 6.626758e-14, 1.395853e-06, 7.887273e-07, 3.788026e-07, 6.784989e-07, 1.517019e-02, 5.428318e+00, 5.717179e+04, 5.747034e+04
9.510000e-01, 4.042048e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.390852e-01, 1.314956e-01, -2.475494e+06, 1.582270e+03, -3.279871e+05, 1.582270e+03, 4.700009e+06, 3.847921e-03, 4.104599e-01, 4.184712e-06, 1.821859e-08, 2.342943e-01, 1.035962e-07, 2.816077e-12, 2.540421e-11, 2.478916e-01, 4.841900e-02, 5.441861e-02, 1.141674e-05, 1.095270e-06, 2.532843e-06, 5.773830e-08, 1.949131e-07, 3.133875e-05, 5.571096e-08, 3.371628e-04, 2.604202e-08, 5.461775e-10, 1.366912e-04, 1.337381e-04, 8.966062e-09, 1.700126e-12, 2.321710e-07, 1.273116e-07, 1.142331e-06, 1.153053e-08, 5.100780e-08, 1.429299e-06, 9.729857e-09, 5.093125e-09, 9.394861e-09, 1.422115e-06, 5.298573e-07, 2.539610e-08, 6.164918e-10, 1.810870e-09, 1.166648e-10, 4.496179e-11, 6.140642e-10, 5.042697e-10, 1.322114e-09, 1.085683e-10, 8.388025e-11, 3.366852e-11, 2.724053e-09, 5.290116e-11, 2.417091e-08, 2.017657e-07, 2.825855e-09, 8.834346e-11, 5.860986e-12, 1.830246e-09, 4.266591e-08, 9.362621e-11, 8.485055e-08, 9.793782e-11, 1.092351e-08, 3.844733e-12, 2.744734e-12, 1.679553e-12, 6.940360e-13, 3.354658e-12, 2.172876e-12, 2.764377e-09, 2.268843e-09, 2.362809e-11, 3.607805e-11, 4.530575e-12, 4.560422e-12, 1.276356e-10, 4.462574e-12, 3.000302e-12, 6.954422e-12, 1.149473e-10, 3.126613e-12, 2.898448e-12, 1.775915e-12, 4.780643e-13, 1.523218e-07, 2.001978e-10, 4.203312e-10, 2.023329e-12, 4.219463e-09, 1.416817e-10, 8.428286e-08, 4.922652e-12, 1.524859e-11, 3.210847e-12, 7.640918e-13, 1.200037e-06, 4.931575e-13, 1.829844e-13, 5.721366e-11, 1.064740e-11, 3.395631e-12, 6.033083e-14, 1.365408e-06, 7.876301e-07, 3.776689e-07, 6.764639e-07, 1.512449e-02, 5.403363e+00, 5.548706e+04, 5.577415e+04
9.630000e-01, 4.092124e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.401882e-01, 1.314956e-01, -2.471721e+06, 1.584809e+03, -3.279871e+05, 1.584809e+03, 4.700009e+06, 3.836396e-03, 4.132344e-01, 4.316334e-06, 1.733082e-08, 2.325576e-01, 1.061350e-07, 2.714427e-12, 2.452360e-11, 2.491372e-01, 4.779996e-02, 5.279309e-02, 1.134765e-05, 1.070750e-06, 2.548856e-06, 5.931733e-08, 1.940975e-07, 2.957179e-05, 5.374350e-08, 3.215250e-04, 2.551319e-08, 5.154982e-10, 1.311659e-04, 1.295945e-04, 8.434379e-09, 1.656649e-12, 2.219053e-07, 1.217042e-07, 1.123480e-06, 1.118436e-08, 4.676584e-08, 1.322783e-06, 9.150231e-09, 4.730683e-09, 8.912157e-09, 1.334221e-06, 4.974987e-07, 2.425625e-08, 5.848489e-10, 1.760352e-09, 1.077582e-10, 4.157910e-11, 5.686867e-10, 4.728109e-10, 1.256900e-09, 1.014597e-10, 7.472917e-11, 2.997040e-11, 2.443439e-09, 4.819683e-11, 2.409845e-08, 2.011614e-07, 2.539796e-09, 8.047365e-11, 5.407022e-12, 1.642483e-09, 3.866346e-08, 8.664076e-11, 7.806761e-08, 9.227437e-11, 1.021295e-08, 3.357390e-12, 2.402273e-12, 1.435221e-12, 5.934196e-13, 2.889550e-12, 1.865261e-12, 2.518051e-09, 2.062013e-09, 2.181253e-11, 3.326648e-11, 3.957997e-12, 3.978006e-12, 1.123543e-10, 3.885806e-12, 2.617713e-12, 6.062693e-12, 1.010221e-10, 2.763948e-12, 2.581944e-12, 1.583329e-12, 4.327569e-13, 1.316327e-07, 1.747393e-10, 3.613707e-10, 1.764357e-12, 3.709839e-09, 1.261244e-10, 8.238950e-08, 4.380793e-12, 1.357563e-11, 2.817336e-12, 6.895108e-13, 1.196307e-06, 4.182963e-13, 1.568812e-13, 5.171075e-11, 9.159342e-12, 3.197069e-12, 5.610444e-14, 1.334534e-06, 7.864725e-07, 3.765441e-07, 6.744455e-07, 1.507919e-02, 5.378549e+00, 5.381711e+04, 5.409305e+04
