Distance_PFRC3_(m), Plug_flow_residence_time_PFRC3_(sec), Internal_surface_area_per_unit_distance_PFRC3_(m), Cross-section_area_PFRC3_(m2), External_surface_area_per_unit_distance_PFRC3_(m), Velocity_PFRC3_(m/sec), Exit_mass_flow_rate_PFRC3_(kg/sec), Volumetric_heat_production_rate_PFRC3_(J/m3-sec), Surface_temperature_PFRC3_(K), Temperature_PFRC3_(K), Pressure_PFRC3_(Pa), Mole_fraction_N2_PFRC3_(), Mole_fraction_H2_PFRC3_(), Mole_fraction_H_PFRC3_(), Mole_fraction_O2_PFRC3_(), Mole_fraction_H2O_PFRC3_(), Mole_fraction_OH_PFRC3_(), Mole_fraction_HO2_PFRC3_(), Mole_fraction_CO_PFRC3_(), Mole_fraction_CO2_PFRC3_(), Mole_fraction_CH4_PFRC3_(), Mole_fraction_CH3_PFRC3_(), Mole_fraction_CH3OH_PFRC3_(), Mole_fraction_CH2O_PFRC3_(), Mole_fraction_HCO_PFRC3_(), Mole_fraction_HOCHO_PFRC3_(), Mole_fraction_C2H6_PFRC3_(), Mole_fraction_C2H5_PFRC3_(), Mole_fraction_C2H4_PFRC3_(), Mole_fraction_C2H3_PFRC3_(), Mole_fraction_CHOCHO_PFRC3_(), Mole_fraction_CHCHO_PFRC3_(), Mole_fraction_C2H2_PFRC3_(), Mole_fraction_CH3CHO_PFRC3_(), Mole_fraction_C2H3OH_PFRC3_(), Mole_fraction_CH2CO_PFRC3_(), Mole_fraction_HCCOH_PFRC3_(), Mole_fraction_C3H8_PFRC3_(), Mole_fraction_C3H6_PFRC3_(), Mole_fraction_C3H5-A_PFRC3_(), Mole_fraction_CH3CHCO_PFRC3_(), Mole_fraction_C3H4-P_PFRC3_(), Mole_fraction_C3H4-A_PFRC3_(), Mole_fraction_C3H3_PFRC3_(), Mole_fraction_CCYCCO-T1_PFRC3_(), Mole_fraction_C4H6_PFRC3_(), Mole_fraction_C4H4_PFRC3_(), Mole_fraction_C4H3-I_PFRC3_(), Mole_fraction_C4H2_PFRC3_(), Mole_fraction_C4H612_PFRC3_(), Mole_fraction_C4H6-2_PFRC3_(), Mole_fraction_H2C4O_PFRC3_(), Mole_fraction_L-C6H4_PFRC3_(), Mole_fraction_C-C6H4_PFRC3_(), Mole_fraction_C6H2_PFRC3_(), Mole_fraction_C6H6_PFRC3_(), Mole_fraction_FULVENE_PFRC3_(), Mole_fraction_C6H5OH_PFRC3_(), Mole_fraction_C6H5O_PFRC3_(), Mole_fraction_C5H6_PFRC3_(), Mole_fraction_C5H5_PFRC3_(), Mole_fraction_C5H4O_PFRC3_(), Mole_fraction_OC5H7O_PFRC3_(), Mole_fraction_IND_PFRC3_(), Mole_fraction_C9H7_PFRC3_(), Mole_fraction_C9H6O_PFRC3_(), Molecular_weight_PFRC3_(kg/mole), Mass_density_PFRC3_(kg/m3), Unburned_hydrocarbons_PFRC3_(ppm), Volatile_organic_compounds_PFRC3_(ppm)
4.800000e-03, 4.666221e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028740e+01, 5.265401e+00, 2.117175e+06, 1.729844e+03, 1.729844e+03, 4.700000e+06, 3.531417e-03, 4.780880e-01, 1.981638e-05, 4.121101e-07, 1.955283e-01, 5.212569e-07, 8.487534e-10, 2.764911e-01, 3.252146e-02, 1.351953e-02, 1.148428e-05, 6.027177e-07, 2.964755e-06, 1.888873e-07, 1.562386e-07, 3.487820e-06, 2.652384e-08, 9.782256e-05, 3.659722e-08, 9.905834e-10, 6.118851e-05, 1.172958e-04, 6.488308e-08, 5.792012e-08, 7.571201e-07, 1.620479e-08, 2.278430e-09, 1.332341e-07, 2.456068e-09, 2.929222e-09, 3.546236e-07, 1.387720e-07, 1.876431e-08, 2.647485e-08, 4.712976e-09, 2.590744e-08, 1.213984e-10, 1.057412e-08, 4.609898e-10, 6.376448e-10, 1.753690e-11, 1.033120e-10, 1.225308e-10, 4.443819e-11, 2.542956e-06, 4.225814e-09, 7.634017e-09, 8.550683e-11, 2.338310e-09, 2.099833e-10, 1.043730e-12, 4.029489e-08, 5.593721e-11, 5.278688e-12, 9.129673e-14, 1.398715e-02, 4.570728e+00, 1.398581e+04, 1.411424e+04
4.900000e-03, 4.763427e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028741e+01, 5.265401e+00, 1.955235e+06, 1.729844e+03, 1.729844e+03, 4.700000e+06, 3.531416e-03, 4.780852e-01, 1.981260e-05, 3.848088e-07, 1.955302e-01, 5.211632e-07, 7.907570e-10, 2.764947e-01, 3.251864e-02, 1.352047e-02, 1.148293e-05, 6.026071e-07, 2.964692e-06, 1.888534e-07, 1.562570e-07, 3.479486e-06, 2.642261e-08, 9.745219e-05, 3.644324e-08, 9.352650e-10, 6.118663e-05, 1.168103e-04, 6.472756e-08, 5.769658e-08, 7.565980e-07, 1.613786e-08, 2.269543e-09, 1.327122e-07, 2.445858e-09, 2.904207e-09, 3.531550e-07, 1.381962e-07, 1.868410e-08, 2.647484e-08, 4.678563e-09, 2.555706e-08, 1.195956e-10, 1.039775e-08, 4.584186e-10, 6.341467e-10, 1.724008e-11, 9.880188e-11, 1.205471e-10, 4.208250e-11, 2.528882e-06, 4.202188e-09, 7.589532e-09, 8.499302e-11, 2.324547e-09, 2.087418e-10, 9.895503e-13, 4.029487e-08, 5.536643e-11, 5.224486e-12, 8.577865e-14, 1.398714e-02, 4.570725e+00, 1.398492e+04, 1.411335e+04
5.000000e-03, 4.860633e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028741e+01, 5.265401e+00, 1.793903e+06, 1.729845e+03, 1.729845e+03, 4.700000e+06, 3.531415e-03, 4.780825e-01, 1.980882e-05, 3.575075e-07, 1.955321e-01, 5.210695e-07, 7.327606e-10, 2.764983e-01, 3.251581e-02, 1.352141e-02, 1.148158e-05, 6.024965e-07, 2.964628e-06, 1.888195e-07, 1.562754e-07, 3.471153e-06, 2.632139e-08, 9.708182e-05, 3.628926e-08, 8.799467e-10, 6.118475e-05, 1.163249e-04, 6.457204e-08, 5.747305e-08, 7.560758e-07, 1.607094e-08, 2.260656e-09, 1.321903e-07, 2.435648e-09, 2.879191e-09, 3.516864e-07, 1.376203e-07, 1.860389e-08, 2.647483e-08, 4.644150e-09, 2.520668e-08, 1.177928e-10, 1.022138e-08, 4.558473e-10, 6.306485e-10, 1.694326e-11, 9.429173e-11, 1.185634e-10, 3.972681e-11, 2.514807e-06, 4.178562e-09, 7.545048e-09, 8.447921e-11, 2.310783e-09, 2.075004e-10, 9.353710e-13, 4.029485e-08, 5.479565e-11, 5.170284e-12, 8.026058e-14, 1.398714e-02, 4.570722e+00, 1.398403e+04, 1.411246e+04
5.100000e-03, 4.957838e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028742e+01, 5.265401e+00, 1.633180e+06, 1.729846e+03, 1.729846e+03, 4.700000e+06, 3.531414e-03, 4.780798e-01, 1.980504e-05, 3.302062e-07, 1.955341e-01, 5.209758e-07, 6.747642e-10, 2.765019e-01, 3.251298e-02, 1.352235e-02, 1.148023e-05, 6.023858e-07, 2.964565e-06, 1.887856e-07, 1.562938e-07, 3.462819e-06, 2.622016e-08, 9.671145e-05, 3.613528e-08, 8.246284e-10, 6.118287e-05, 1.158394e-04, 6.441652e-08, 5.724952e-08, 7.555536e-07, 1.600401e-08, 2.251768e-09, 1.316683e-07, 2.425438e-09, 2.854176e-09, 3.502178e-07, 1.370445e-07, 1.852368e-08, 2.647483e-08, 4.609738e-09, 2.485629e-08, 1.159901e-10, 1.004501e-08, 4.532761e-10, 6.271503e-10, 1.664644e-11, 8.978158e-11, 1.165798e-10, 3.737113e-11, 2.500733e-06, 4.154936e-09, 7.500564e-09, 8.396540e-11, 2.297020e-09, 2.062590e-10, 8.811917e-13, 4.029482e-08, 5.422487e-11, 5.116082e-12, 7.474251e-14, 1.398713e-02, 4.570719e+00, 1.398315e+04, 1.411157e+04
5.200000e-03, 5.055044e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028743e+01, 5.265401e+00, 1.473066e+06, 1.729846e+03, 1.729846e+03, 4.700000e+06, 3.531413e-03, 4.780771e-01, 1.980126e-05, 3.029049e-07, 1.955360e-01, 5.208821e-07, 6.167679e-10, 2.765055e-01, 3.251016e-02, 1.352329e-02, 1.147888e-05, 6.022752e-07, 2.964502e-06, 1.887517e-07, 1.563122e-07, 3.454485e-06, 2.611894e-08, 9.634108e-05, 3.598130e-08, 7.693101e-10, 6.118099e-05, 1.153540e-04, 6.426100e-08, 5.702598e-08, 7.550314e-07, 1.593708e-08, 2.242881e-09, 1.311464e-07, 2.415228e-09, 2.829161e-09, 3.487491e-07, 1.364686e-07, 1.844347e-08, 2.647482e-08, 4.575325e-09, 2.450591e-08, 1.141873e-10, 9.868638e-09, 4.507048e-10, 6.236522e-10, 1.634962e-11, 8.527144e-11, 1.145961e-10, 3.501544e-11, 2.486659e-06, 4.131310e-09, 7.456079e-09, 8.345159e-11, 2.283256e-09, 2.050175e-10, 8.270124e-13, 4.029480e-08, 5.365410e-11, 5.061880e-12, 6.922445e-14, 1.398713e-02, 4.570716e+00, 1.398226e+04, 1.411067e+04
5.300000e-03, 5.152250e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028743e+01, 5.265401e+00, 1.313560e+06, 1.729847e+03, 1.729847e+03, 4.700000e+06, 3.531411e-03, 4.780744e-01, 1.979749e-05, 2.756036e-07, 1.955379e-01, 5.207885e-07, 5.587717e-10, 2.765091e-01, 3.250733e-02, 1.352423e-02, 1.147753e-05, 6.021646e-07, 2.964438e-06, 1.887178e-07, 1.563306e-07, 3.446152e-06, 2.601772e-08, 9.597071e-05, 3.582732e-08, 7.139919e-10, 6.117911e-05, 1.148685e-04, 6.410548e-08, 5.680245e-08, 7.545092e-07, 1.587016e-08, 2.233994e-09, 1.306244e-07, 2.405018e-09, 2.804146e-09, 3.472805e-07, 1.358928e-07, 1.836326e-08, 2.647481e-08, 4.540912e-09, 2.415553e-08, 1.123845e-10, 9.692269e-09, 4.481336e-10, 6.201540e-10, 1.605280e-11, 8.076129e-11, 1.126124e-10, 3.265976e-11, 2.472585e-06, 4.107685e-09, 7.411595e-09, 8.293778e-11, 2.269493e-09, 2.037761e-10, 7.728332e-13, 4.029478e-08, 5.308332e-11, 5.007677e-12, 6.370639e-14, 1.398712e-02, 4.570713e+00, 1.398138e+04, 1.410978e+04
5.400000e-03, 5.249456e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028744e+01, 5.265401e+00, 1.154664e+06, 1.729847e+03, 1.729847e+03, 4.700000e+06, 3.531410e-03, 4.780716e-01, 1.979371e-05, 2.483024e-07, 1.955398e-01, 5.206948e-07, 5.007754e-10, 2.765127e-01, 3.250450e-02, 1.352517e-02, 1.147618e-05, 6.020540e-07, 2.964375e-06, 1.886840e-07, 1.563490e-07, 3.437818e-06, 2.591649e-08, 9.560034e-05, 3.567334e-08, 6.586737e-10, 6.117723e-05, 1.143831e-04, 6.394996e-08, 5.657892e-08, 7.539870e-07, 1.580323e-08, 2.225107e-09, 1.301025e-07, 2.394808e-09, 2.779131e-09, 3.458119e-07, 1.353169e-07, 1.828305e-08, 2.647480e-08, 4.506500e-09, 2.380515e-08, 1.105817e-10, 9.515899e-09, 4.455624e-10, 6.166559e-10, 1.575599e-11, 7.625116e-11, 1.106287e-10, 3.030408e-11, 2.458510e-06, 4.084059e-09, 7.367111e-09, 8.242397e-11, 2.255729e-09, 2.025346e-10, 7.186540e-13, 4.029476e-08, 5.251254e-11, 4.953475e-12, 5.818834e-14, 1.398712e-02, 4.570710e+00, 1.398049e+04, 1.410889e+04
5.500000e-03, 5.346661e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028745e+01, 5.265401e+00, 9.963765e+05, 1.729848e+03, 1.729848e+03, 4.700000e+06, 3.531409e-03, 4.780689e-01, 1.978993e-05, 2.210012e-07, 1.955417e-01, 5.206011e-07, 4.427792e-10, 2.765163e-01, 3.250168e-02, 1.352611e-02, 1.147483e-05, 6.019434e-07, 2.964312e-06, 1.886501e-07, 1.563674e-07, 3.429485e-06, 2.581527e-08, 9.522997e-05, 3.551936e-08, 6.033555e-10, 6.117535e-05, 1.138977e-04, 6.379444e-08, 5.635538e-08, 7.534649e-07, 1.573630e-08, 2.216220e-09, 1.295806e-07, 2.384598e-09, 2.754116e-09, 3.443433e-07, 1.347411e-07, 1.820284e-08, 2.647479e-08, 4.472087e-09, 2.345477e-08, 1.087789e-10, 9.339529e-09, 4.429911e-10, 6.131577e-10, 1.545917e-11, 7.174102e-11, 1.086450e-10, 2.794840e-11, 2.444436e-06, 4.060433e-09, 7.322626e-09, 8.191016e-11, 2.241966e-09, 2.012932e-10, 6.644749e-13, 4.029474e-08, 5.194177e-11, 4.899273e-12, 5.267029e-14, 1.398711e-02, 4.570707e+00, 1.397960e+04, 1.410800e+04
5.600000e-03, 5.443867e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028745e+01, 5.265401e+00, 8.386979e+05, 1.729849e+03, 1.729849e+03, 4.700000e+06, 3.531408e-03, 4.780662e-01, 1.978615e-05, 1.937000e-07, 1.955437e-01, 5.205074e-07, 3.847831e-10, 2.765200e-01, 3.249885e-02, 1.352704e-02, 1.147348e-05, 6.018328e-07, 2.964248e-06, 1.886162e-07, 1.563858e-07, 3.421151e-06, 2.571404e-08, 9.485960e-05, 3.536538e-08, 5.480374e-10, 6.117347e-05, 1.134122e-04, 6.363892e-08, 5.613185e-08, 7.529427e-07, 1.566938e-08, 2.207332e-09, 1.290586e-07, 2.374388e-09, 2.729101e-09, 3.428747e-07, 1.341652e-07, 1.812262e-08, 2.647478e-08, 4.437675e-09, 2.310439e-08, 1.069761e-10, 9.163160e-09, 4.404199e-10, 6.096596e-10, 1.516235e-11, 6.723089e-11, 1.066613e-10, 2.559273e-11, 2.430362e-06, 4.036807e-09, 7.278142e-09, 8.139635e-11, 2.228203e-09, 2.000518e-10, 6.102958e-13, 4.029472e-08, 5.137099e-11, 4.845071e-12, 4.715224e-14, 1.398711e-02, 4.570703e+00, 1.397872e+04, 1.410710e+04
5.700000e-03, 5.541073e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028746e+01, 5.265401e+00, 7.197518e+05, 1.729848e+03, 1.729848e+03, 4.700000e+06, 3.531406e-03, 4.780638e-01, 1.978301e-05, 1.764081e-07, 1.955453e-01, 5.204291e-07, 3.484234e-10, 2.765233e-01, 3.249623e-02, 1.352780e-02, 1.147234e-05, 6.017436e-07, 2.964202e-06, 1.885886e-07, 1.564009e-07, 3.413733e-06, 2.562388e-08, 9.452778e-05, 3.522853e-08, 5.122077e-10, 6.117158e-05, 1.129792e-04, 6.350020e-08, 5.593231e-08, 7.524795e-07, 1.560964e-08, 2.199422e-09, 1.285909e-07, 2.365270e-09, 2.710569e-09, 3.415595e-07, 1.336493e-07, 1.805084e-08, 2.647477e-08, 4.407937e-09, 2.283963e-08, 1.056468e-10, 9.035369e-09, 4.381116e-10, 6.064504e-10, 1.494795e-11, 6.435690e-11, 1.052544e-10, 2.410823e-11, 2.417205e-06, 4.014758e-09, 7.237230e-09, 8.092730e-11, 2.215574e-09, 1.989129e-10, 5.746989e-13, 4.029469e-08, 5.087327e-11, 4.797911e-12, 4.392409e-14, 1.398710e-02, 4.570702e+00, 1.397784e+04, 1.410622e+04
5.800000e-03, 5.638278e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028746e+01, 5.265401e+00, 6.486590e+05, 1.729848e+03, 1.729848e+03, 4.700000e+06, 3.531404e-03, 4.780620e-01, 1.978067e-05, 1.715897e-07, 1.955467e-01, 5.203700e-07, 3.390274e-10, 2.765263e-01, 3.249388e-02, 1.352834e-02, 1.147146e-05, 6.016810e-07, 2.964176e-06, 1.885688e-07, 1.564118e-07, 3.407457e-06, 2.554751e-08, 9.424399e-05, 3.511304e-08, 5.006647e-10, 6.116969e-05, 1.126116e-04, 6.338243e-08, 5.576268e-08, 7.520898e-07, 1.555888e-08, 2.192729e-09, 1.281908e-07, 2.357513e-09, 2.700118e-09, 3.404355e-07, 1.332081e-07, 1.798956e-08, 2.647475e-08, 4.384026e-09, 2.268159e-08, 1.049074e-10, 8.968119e-09, 4.361311e-10, 6.036014e-10, 1.483626e-11, 6.352188e-11, 1.045661e-10, 2.370939e-11, 2.405191e-06, 3.994674e-09, 7.200768e-09, 8.051403e-11, 2.204361e-09, 1.979018e-10, 5.622593e-13, 4.029465e-08, 5.046660e-11, 4.759527e-12, 4.354964e-14, 1.398709e-02, 4.570701e+00, 1.397698e+04, 1.410536e+04
5.900000e-03, 5.735484e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028746e+01, 5.265401e+00, 5.778071e+05, 1.729847e+03, 1.729847e+03, 4.700000e+06, 3.531402e-03, 4.780601e-01, 1.977832e-05, 1.667714e-07, 1.955481e-01, 5.203109e-07, 3.296313e-10, 2.765293e-01, 3.249152e-02, 1.352887e-02, 1.147058e-05, 6.016185e-07, 2.964151e-06, 1.885490e-07, 1.564227e-07, 3.401180e-06, 2.547114e-08, 9.396020e-05, 3.499754e-08, 4.891218e-10, 6.116780e-05, 1.122440e-04, 6.326466e-08, 5.559304e-08, 7.517001e-07, 1.550811e-08, 2.186036e-09, 1.277907e-07, 2.349756e-09, 2.689667e-09, 3.393116e-07, 1.327669e-07, 1.792828e-08, 2.647474e-08, 4.360114e-09, 2.252354e-08, 1.041680e-10, 8.900868e-09, 4.341505e-10, 6.007524e-10, 1.472456e-11, 6.268686e-11, 1.038778e-10, 2.331056e-11, 2.393177e-06, 3.974590e-09, 7.164307e-09, 8.010076e-11, 2.193147e-09, 1.968907e-10, 5.498197e-13, 4.029462e-08, 5.005993e-11, 4.721142e-12, 4.317519e-14, 1.398709e-02, 4.570701e+00, 1.397612e+04, 1.410449e+04
6.000000e-03, 5.832689e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028746e+01, 5.265401e+00, 5.071961e+05, 1.729846e+03, 1.729846e+03, 4.700000e+06, 3.531400e-03, 4.780582e-01, 1.977598e-05, 1.619531e-07, 1.955494e-01, 5.202517e-07, 3.202353e-10, 2.765324e-01, 3.248917e-02, 1.352941e-02, 1.146969e-05, 6.015559e-07, 2.964126e-06, 1.885293e-07, 1.564336e-07, 3.394904e-06, 2.539477e-08, 9.367642e-05, 3.488204e-08, 4.775788e-10, 6.116591e-05, 1.118764e-04, 6.314689e-08, 5.542340e-08, 7.513104e-07, 1.545734e-08, 2.179343e-09, 1.273907e-07, 2.341999e-09, 2.679215e-09, 3.381876e-07, 1.323257e-07, 1.786700e-08, 2.647472e-08, 4.336203e-09, 2.236550e-08, 1.034287e-10, 8.833618e-09, 4.321700e-10, 5.979033e-10, 1.461287e-11, 6.185185e-11, 1.031895e-10, 2.291173e-11, 2.381163e-06, 3.954505e-09, 7.127845e-09, 7.968750e-11, 2.181934e-09, 1.958797e-10, 5.373801e-13, 4.029459e-08, 4.965325e-11, 4.682758e-12, 4.280074e-14, 1.398708e-02, 4.570700e+00, 1.397526e+04, 1.410362e+04
6.100000e-03, 5.929895e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028746e+01, 5.265401e+00, 4.368261e+05, 1.729845e+03, 1.729845e+03, 4.700000e+06, 3.531397e-03, 4.780563e-01, 1.977363e-05, 1.571348e-07, 1.955508e-01, 5.201926e-07, 3.108393e-10, 2.765354e-01, 3.248681e-02, 1.352994e-02, 1.146881e-05, 6.014934e-07, 2.964100e-06, 1.885095e-07, 1.564445e-07, 3.388627e-06, 2.531840e-08, 9.339263e-05, 3.476654e-08, 4.660359e-10, 6.116401e-05, 1.115088e-04, 6.302912e-08, 5.525377e-08, 7.509207e-07, 1.540657e-08, 2.172650e-09, 1.269906e-07, 2.334242e-09, 2.668764e-09, 3.370637e-07, 1.318845e-07, 1.780572e-08, 2.647470e-08, 4.312292e-09, 2.220746e-08, 1.026893e-10, 8.766367e-09, 4.301894e-10, 5.950543e-10, 1.450118e-11, 6.101683e-11, 1.025013e-10, 2.251290e-11, 2.369149e-06, 3.934421e-09, 7.091384e-09, 7.927423e-11, 2.170720e-09, 1.948686e-10, 5.249406e-13, 4.029455e-08, 4.924658e-11, 4.644374e-12, 4.242630e-14, 1.398707e-02, 4.570700e+00, 1.397440e+04, 1.410276e+04
6.200000e-03, 6.027100e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028746e+01, 5.265401e+00, 3.666969e+05, 1.729844e+03, 1.729844e+03, 4.700000e+06, 3.531395e-03, 4.780544e-01, 1.977129e-05, 1.523165e-07, 1.955522e-01, 5.201334e-07, 3.014433e-10, 2.765384e-01, 3.248446e-02, 1.353048e-02, 1.146793e-05, 6.014309e-07, 2.964075e-06, 1.884897e-07, 1.564554e-07, 3.382351e-06, 2.524204e-08, 9.310884e-05, 3.465104e-08, 4.544929e-10, 6.116212e-05, 1.111412e-04, 6.291136e-08, 5.508413e-08, 7.505310e-07, 1.535580e-08, 2.165957e-09, 1.265905e-07, 2.326485e-09, 2.658313e-09, 3.359397e-07, 1.314432e-07, 1.774444e-08, 2.647468e-08, 4.288380e-09, 2.204941e-08, 1.019499e-10, 8.699117e-09, 4.282089e-10, 5.922053e-10, 1.438949e-11, 6.018182e-11, 1.018130e-10, 2.211406e-11, 2.357135e-06, 3.914337e-09, 7.054923e-09, 7.886097e-11, 2.159507e-09, 1.938575e-10, 5.125011e-13, 4.029452e-08, 4.883991e-11, 4.605989e-12, 4.205185e-14, 1.398706e-02, 4.570700e+00, 1.397354e+04, 1.410189e+04
6.300000e-03, 6.124306e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028746e+01, 5.265401e+00, 2.968087e+05, 1.729843e+03, 1.729843e+03, 4.700000e+06, 3.531393e-03, 4.780526e-01, 1.976895e-05, 1.474982e-07, 1.955535e-01, 5.200743e-07, 2.920473e-10, 2.765414e-01, 3.248210e-02, 1.353101e-02, 1.146705e-05, 6.013683e-07, 2.964050e-06, 1.884700e-07, 1.564663e-07, 3.376075e-06, 2.516567e-08, 9.282505e-05, 3.453554e-08, 4.429500e-10, 6.116023e-05, 1.107736e-04, 6.279359e-08, 5.491450e-08, 7.501413e-07, 1.530504e-08, 2.159265e-09, 1.261904e-07, 2.318728e-09, 2.647862e-09, 3.348158e-07, 1.310020e-07, 1.768316e-08, 2.647467e-08, 4.264469e-09, 2.189137e-08, 1.012106e-10, 8.631867e-09, 4.262284e-10, 5.893563e-10, 1.427780e-11, 5.934681e-11, 1.011247e-10, 2.171523e-11, 2.345121e-06, 3.894253e-09, 7.018461e-09, 7.844770e-11, 2.148294e-09, 1.928464e-10, 5.000615e-13, 4.029449e-08, 4.843324e-11, 4.567605e-12, 4.167740e-14, 1.398705e-02, 4.570699e+00, 1.397268e+04, 1.410102e+04
6.400000e-03, 6.221511e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, 2.271615e+05, 1.729842e+03, 1.729842e+03, 4.700000e+06, 3.531391e-03, 4.780507e-01, 1.976660e-05, 1.426799e-07, 1.955549e-01, 5.200152e-07, 2.826513e-10, 2.765444e-01, 3.247975e-02, 1.353155e-02, 1.146616e-05, 6.013058e-07, 2.964024e-06, 1.884502e-07, 1.564772e-07, 3.369798e-06, 2.508930e-08, 9.254127e-05, 3.442005e-08, 4.314071e-10, 6.115834e-05, 1.104060e-04, 6.267582e-08, 5.474486e-08, 7.497516e-07, 1.525427e-08, 2.152572e-09, 1.257903e-07, 2.310971e-09, 2.637410e-09, 3.336918e-07, 1.305608e-07, 1.762188e-08, 2.647465e-08, 4.240558e-09, 2.173332e-08, 1.004712e-10, 8.564617e-09, 4.242478e-10, 5.865073e-10, 1.416610e-11, 5.851180e-11, 1.004365e-10, 2.131640e-11, 2.333107e-06, 3.874169e-09, 6.982000e-09, 7.803444e-11, 2.137080e-09, 1.918354e-10, 4.876220e-13, 4.029445e-08, 4.802657e-11, 4.529221e-12, 4.130295e-14, 1.398704e-02, 4.570699e+00, 1.397182e+04, 1.410016e+04
6.500000e-03, 6.318717e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, 1.577552e+05, 1.729841e+03, 1.729841e+03, 4.700000e+06, 3.531388e-03, 4.780488e-01, 1.976426e-05, 1.378617e-07, 1.955563e-01, 5.199560e-07, 2.732553e-10, 2.765474e-01, 3.247739e-02, 1.353208e-02, 1.146528e-05, 6.012432e-07, 2.963999e-06, 1.884304e-07, 1.564881e-07, 3.363522e-06, 2.501293e-08, 9.225748e-05, 3.430455e-08, 4.198642e-10, 6.115644e-05, 1.100384e-04, 6.255805e-08, 5.457523e-08, 7.493619e-07, 1.520350e-08, 2.145879e-09, 1.253902e-07, 2.303214e-09, 2.626959e-09, 3.325679e-07, 1.301196e-07, 1.756060e-08, 2.647463e-08, 4.216647e-09, 2.157528e-08, 9.973184e-11, 8.497367e-09, 4.222673e-10, 5.836583e-10, 1.405441e-11, 5.767679e-11, 9.974821e-11, 2.091757e-11, 2.321093e-06, 3.854085e-09, 6.945539e-09, 7.762117e-11, 2.125867e-09, 1.908243e-10, 4.751826e-13, 4.029442e-08, 4.761990e-11, 4.490837e-12, 4.092851e-14, 1.398703e-02, 4.570698e+00, 1.397095e+04, 1.409929e+04
6.600000e-03, 6.415922e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, 8.858978e+04, 1.729840e+03, 1.729840e+03, 4.700000e+06, 3.531386e-03, 4.780469e-01, 1.976191e-05, 1.330434e-07, 1.955576e-01, 5.198969e-07, 2.638594e-10, 2.765505e-01, 3.247504e-02, 1.353262e-02, 1.146440e-05, 6.011807e-07, 2.963974e-06, 1.884106e-07, 1.564990e-07, 3.357245e-06, 2.493656e-08, 9.197369e-05, 3.418905e-08, 4.083213e-10, 6.115455e-05, 1.096708e-04, 6.244028e-08, 5.440559e-08, 7.489722e-07, 1.515273e-08, 2.139186e-09, 1.249901e-07, 2.295457e-09, 2.616508e-09, 3.314440e-07, 1.296784e-07, 1.749932e-08, 2.647462e-08, 4.192735e-09, 2.141724e-08, 9.899248e-11, 8.430117e-09, 4.202868e-10, 5.808093e-10, 1.394272e-11, 5.684178e-11, 9.905994e-11, 2.051874e-11, 2.309079e-06, 3.834001e-09, 6.909078e-09, 7.720791e-11, 2.114653e-09, 1.898132e-10, 4.627431e-13, 4.029438e-08, 4.721323e-11, 4.452453e-12, 4.055406e-14, 1.398702e-02, 4.570698e+00, 1.397009e+04, 1.409842e+04
