Distance_PFRC3_(m), Plug_flow_residence_time_PFRC3_(sec), Internal_surface_area_per_unit_distance_PFRC3_(m), Cross-section_area_PFRC3_(m2), External_surface_area_per_unit_distance_PFRC3_(m), Velocity_PFRC3_(m/sec), Exit_mass_flow_rate_PFRC3_(kg/sec), Volumetric_heat_production_rate_PFRC3_(J/m3-sec), Surface_temperature_PFRC3_(K), Temperature_PFRC3_(K), Pressure_PFRC3_(Pa), Mole_fraction_N2_PFRC3_(), Mole_fraction_H2_PFRC3_(), Mole_fraction_H_PFRC3_(), Mole_fraction_O2_PFRC3_(), Mole_fraction_H2O_PFRC3_(), Mole_fraction_OH_PFRC3_(), Mole_fraction_HO2_PFRC3_(), Mole_fraction_CO_PFRC3_(), Mole_fraction_CO2_PFRC3_(), Mole_fraction_CH4_PFRC3_(), Mole_fraction_CH3_PFRC3_(), Mole_fraction_CH3OH_PFRC3_(), Mole_fraction_CH2O_PFRC3_(), Mole_fraction_HCO_PFRC3_(), Mole_fraction_HOCHO_PFRC3_(), Mole_fraction_C2H6_PFRC3_(), Mole_fraction_C2H5_PFRC3_(), Mole_fraction_C2H4_PFRC3_(), Mole_fraction_C2H3_PFRC3_(), Mole_fraction_CHOCHO_PFRC3_(), Mole_fraction_CHCHO_PFRC3_(), Mole_fraction_C2H2_PFRC3_(), Mole_fraction_CH3CHO_PFRC3_(), Mole_fraction_C2H3OH_PFRC3_(), Mole_fraction_CH2CO_PFRC3_(), Mole_fraction_HCCOH_PFRC3_(), Mole_fraction_C3H8_PFRC3_(), Mole_fraction_C3H6_PFRC3_(), Mole_fraction_C3H5-A_PFRC3_(), Mole_fraction_CH3CHCO_PFRC3_(), Mole_fraction_C3H4-P_PFRC3_(), Mole_fraction_C3H4-A_PFRC3_(), Mole_fraction_C3H3_PFRC3_(), Mole_fraction_CCYCCO-T1_PFRC3_(), Mole_fraction_C4H6_PFRC3_(), Mole_fraction_C4H4_PFRC3_(), Mole_fraction_C4H3-I_PFRC3_(), Mole_fraction_C4H2_PFRC3_(), Mole_fraction_C4H612_PFRC3_(), Mole_fraction_C4H6-2_PFRC3_(), Mole_fraction_H2C4O_PFRC3_(), Mole_fraction_L-C6H4_PFRC3_(), Mole_fraction_C-C6H4_PFRC3_(), Mole_fraction_C6H2_PFRC3_(), Mole_fraction_C6H6_PFRC3_(), Mole_fraction_FULVENE_PFRC3_(), Mole_fraction_C6H5OH_PFRC3_(), Mole_fraction_C6H5O_PFRC3_(), Mole_fraction_C5H6_PFRC3_(), Mole_fraction_C5H5_PFRC3_(), Mole_fraction_C5H4O_PFRC3_(), Mole_fraction_OC5H7O_PFRC3_(), Mole_fraction_IND_PFRC3_(), Mole_fraction_C9H7_PFRC3_(), Mole_fraction_C9H6O_PFRC3_(), Molecular_weight_PFRC3_(kg/mole), Mass_density_PFRC3_(kg/m3), Unburned_hydrocarbons_PFRC3_(ppm), Volatile_organic_compounds_PFRC3_(ppm)
5.700000e-03, 6.339197e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992233e+00, 4.594930e+00, 5.372838e+05, 1.732650e+03, 1.732650e+03, 4.700082e+06, 3.534522e-03, 4.778898e-01, 2.028075e-05, 1.579955e-07, 1.954539e-01, 5.371036e-07, 3.297318e-10, 2.765009e-01, 3.239666e-02, 1.389347e-02, 1.208105e-05, 6.283776e-07, 2.975137e-06, 1.917269e-07, 1.556382e-07, 3.592757e-06, 2.745006e-08, 1.005032e-04, 3.846183e-08, 4.742876e-10, 6.269148e-05, 1.225022e-04, 6.674093e-08, 6.012182e-08, 7.915809e-07, 1.715735e-08, 2.380846e-09, 1.412564e-07, 2.642943e-09, 2.914169e-09, 3.819667e-07, 1.495625e-07, 2.057535e-08, 2.645791e-08, 4.967728e-09, 2.605753e-08, 1.239125e-10, 1.045023e-08, 4.955798e-10, 6.791594e-10, 1.729558e-11, 6.566336e-11, 1.148096e-10, 2.407045e-11, 2.602123e-06, 4.353981e-09, 7.835868e-09, 8.896296e-11, 2.414366e-09, 2.196693e-10, 5.281053e-13, 4.022939e-08, 6.047585e-11, 5.790712e-12, 5.792236e-14, 1.398656e-02, 4.563215e+00, 1.437684e+04, 1.450840e+04
5.800000e-03, 6.450404e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992238e+00, 4.594930e+00, 4.120874e+05, 1.732650e+03, 1.732650e+03, 4.700082e+06, 3.534520e-03, 4.778869e-01, 2.027724e-05, 1.433585e-07, 1.954560e-01, 5.370164e-07, 2.991235e-10, 2.765051e-01, 3.239340e-02, 1.389445e-02, 1.207986e-05, 6.282841e-07, 2.975090e-06, 1.916966e-07, 1.556547e-07, 3.583654e-06, 2.733608e-08, 1.000860e-04, 3.828586e-08, 4.408880e-10, 6.268920e-05, 1.219497e-04, 6.656697e-08, 5.986834e-08, 7.909954e-07, 1.708011e-08, 2.370760e-09, 1.406504e-07, 2.630935e-09, 2.894874e-09, 3.802357e-07, 1.488827e-07, 2.047893e-08, 2.645790e-08, 4.928127e-09, 2.575533e-08, 1.224032e-10, 1.031230e-08, 4.924537e-10, 6.747781e-10, 1.706536e-11, 6.341521e-11, 1.134783e-10, 2.291267e-11, 2.584510e-06, 4.324255e-09, 7.781565e-09, 8.833316e-11, 2.397496e-09, 2.181265e-10, 4.936457e-13, 4.022936e-08, 5.974888e-11, 5.720936e-12, 5.629428e-14, 1.398656e-02, 4.563212e+00, 1.437574e+04, 1.450729e+04
5.900000e-03, 6.561611e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992242e+00, 4.594930e+00, 2.874857e+05, 1.732650e+03, 1.732650e+03, 4.700082e+06, 3.534518e-03, 4.778839e-01, 2.027372e-05, 1.287216e-07, 1.954580e-01, 5.369292e-07, 2.685154e-10, 2.765093e-01, 3.239013e-02, 1.389543e-02, 1.207866e-05, 6.281906e-07, 2.975044e-06, 1.916664e-07, 1.556713e-07, 3.574550e-06, 2.722210e-08, 9.966885e-05, 3.810990e-08, 4.074884e-10, 6.268692e-05, 1.213971e-04, 6.639300e-08, 5.961485e-08, 7.904099e-07, 1.700288e-08, 2.360674e-09, 1.400445e-07, 2.618927e-09, 2.875578e-09, 3.785047e-07, 1.482028e-07, 2.038251e-08, 2.645788e-08, 4.888526e-09, 2.545312e-08, 1.208939e-10, 1.017437e-08, 4.893277e-10, 6.703967e-10, 1.683514e-11, 6.116706e-11, 1.121469e-10, 2.175489e-11, 2.566898e-06, 4.294529e-09, 7.727262e-09, 8.770335e-11, 2.380626e-09, 2.165838e-10, 4.591861e-13, 4.022933e-08, 5.902191e-11, 5.651159e-12, 5.466620e-14, 1.398655e-02, 4.563210e+00, 1.437464e+04, 1.450619e+04
6.000000e-03, 6.672818e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992247e+00, 4.594930e+00, 1.634786e+05, 1.732650e+03, 1.732650e+03, 4.700082e+06, 3.534516e-03, 4.778810e-01, 2.027021e-05, 1.140847e-07, 1.954601e-01, 5.368420e-07, 2.379072e-10, 2.765134e-01, 3.238686e-02, 1.389641e-02, 1.207747e-05, 6.280970e-07, 2.974997e-06, 1.916361e-07, 1.556878e-07, 3.565447e-06, 2.710812e-08, 9.925169e-05, 3.793393e-08, 3.740888e-10, 6.268464e-05, 1.208446e-04, 6.621904e-08, 5.936137e-08, 7.898245e-07, 1.692564e-08, 2.350589e-09, 1.394386e-07, 2.606919e-09, 2.856283e-09, 3.767737e-07, 1.475229e-07, 2.028609e-08, 2.645787e-08, 4.848925e-09, 2.515092e-08, 1.193846e-10, 1.003645e-08, 4.862016e-10, 6.660153e-10, 1.660492e-11, 5.891891e-11, 1.108155e-10, 2.059711e-11, 2.549285e-06, 4.264803e-09, 7.672958e-09, 8.707355e-11, 2.363756e-09, 2.150411e-10, 4.247265e-13, 4.022929e-08, 5.829494e-11, 5.581382e-12, 5.303812e-14, 1.398654e-02, 4.563207e+00, 1.437354e+04, 1.450508e+04
6.100000e-03, 6.784025e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992252e+00, 4.594930e+00, 4.006607e+04, 1.732650e+03, 1.732650e+03, 4.700082e+06, 3.534514e-03, 4.778780e-01, 2.026670e-05, 9.944786e-08, 1.954622e-01, 5.367548e-07, 2.072991e-10, 2.765176e-01, 3.238359e-02, 1.389739e-02, 1.207627e-05, 6.280035e-07, 2.974951e-06, 1.916058e-07, 1.557043e-07, 3.556344e-06, 2.699413e-08, 9.883454e-05, 3.775796e-08, 3.406893e-10, 6.268236e-05, 1.202920e-04, 6.604507e-08, 5.910789e-08, 7.892390e-07, 1.684840e-08, 2.340503e-09, 1.388327e-07, 2.594911e-09, 2.836987e-09, 3.750426e-07, 1.468430e-07, 2.018967e-08, 2.645785e-08, 4.809325e-09, 2.484872e-08, 1.178753e-10, 9.898522e-09, 4.830755e-10, 6.616340e-10, 1.637469e-11, 5.667077e-11, 1.094842e-10, 1.943934e-11, 2.531672e-06, 4.235077e-09, 7.618655e-09, 8.644375e-11, 2.346885e-09, 2.134983e-10, 3.902670e-13, 4.022926e-08, 5.756797e-11, 5.511605e-12, 5.141004e-14, 1.398653e-02, 4.563205e+00, 1.437245e+04, 1.450398e+04
6.200000e-03, 6.895231e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992256e+00, 4.594930e+00, -8.275179e+04, 1.732650e+03, 1.732650e+03, 4.700082e+06, 3.534512e-03, 4.778751e-01, 2.026318e-05, 8.481100e-08, 1.954642e-01, 5.366675e-07, 1.766910e-10, 2.765218e-01, 3.238033e-02, 1.389837e-02, 1.207508e-05, 6.279100e-07, 2.974904e-06, 1.915756e-07, 1.557208e-07, 3.547240e-06, 2.688015e-08, 9.841739e-05, 3.758199e-08, 3.072898e-10, 6.268009e-05, 1.197395e-04, 6.587110e-08, 5.885440e-08, 7.886535e-07, 1.677117e-08, 2.330417e-09, 1.382267e-07, 2.582903e-09, 2.817692e-09, 3.733116e-07, 1.461631e-07, 2.009326e-08, 2.645784e-08, 4.769724e-09, 2.454652e-08, 1.163660e-10, 9.760596e-09, 4.799495e-10, 6.572526e-10, 1.614447e-11, 5.442263e-11, 1.081528e-10, 1.828156e-11, 2.514060e-06, 4.205351e-09, 7.564352e-09, 8.581395e-11, 2.330015e-09, 2.119556e-10, 3.558075e-13, 4.022923e-08, 5.684100e-11, 5.441829e-12, 4.978197e-14, 1.398652e-02, 4.563203e+00, 1.437135e+04, 1.450287e+04
6.300000e-03, 7.006438e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992257e+00, 4.594930e+00, -1.624037e+05, 1.732648e+03, 1.732648e+03, 4.700082e+06, 3.534509e-03, 4.778730e-01, 2.026051e-05, 8.078343e-08, 1.954658e-01, 5.365993e-07, 1.681408e-10, 2.765254e-01, 3.237753e-02, 1.389896e-02, 1.207403e-05, 6.278379e-07, 2.974877e-06, 1.915536e-07, 1.557328e-07, 3.540005e-06, 2.678986e-08, 9.808332e-05, 3.744260e-08, 2.970351e-10, 6.267780e-05, 1.192981e-04, 6.573238e-08, 5.865265e-08, 7.881818e-07, 1.670934e-08, 2.322417e-09, 1.377390e-07, 2.573275e-09, 2.806067e-09, 3.719131e-07, 1.456133e-07, 2.001539e-08, 2.645782e-08, 4.740039e-09, 2.435941e-08, 1.154514e-10, 9.681779e-09, 4.773973e-10, 6.535377e-10, 1.601372e-11, 5.367848e-11, 1.073698e-10, 1.794270e-11, 2.498690e-06, 4.179495e-09, 7.517628e-09, 8.527748e-11, 2.315619e-09, 2.106388e-10, 3.460101e-13, 4.022918e-08, 5.630568e-11, 5.390503e-12, 4.913591e-14, 1.398651e-02, 4.563202e+00, 1.437027e+04, 1.450179e+04
6.400000e-03, 7.117645e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992257e+00, 4.594930e+00, -2.353557e+05, 1.732647e+03, 1.732647e+03, 4.700082e+06, 3.534506e-03, 4.778709e-01, 2.025796e-05, 7.835140e-08, 1.954673e-01, 5.365339e-07, 1.629080e-10, 2.765290e-01, 3.237480e-02, 1.389950e-02, 1.207300e-05, 6.277691e-07, 2.974852e-06, 1.915328e-07, 1.557441e-07, 3.533051e-06, 2.670312e-08, 9.776175e-05, 3.730872e-08, 2.902611e-10, 6.267551e-05, 1.188735e-04, 6.559896e-08, 5.845868e-08, 7.877272e-07, 1.664984e-08, 2.314731e-09, 1.372690e-07, 2.564004e-09, 2.795596e-09, 3.705647e-07, 1.450831e-07, 1.994032e-08, 2.645779e-08, 4.711846e-09, 2.418962e-08, 1.146263e-10, 9.611851e-09, 4.749314e-10, 6.499230e-10, 1.589792e-11, 5.316053e-11, 1.066692e-10, 1.772700e-11, 2.483658e-06, 4.154220e-09, 7.472044e-09, 8.475506e-11, 2.301595e-09, 2.093559e-10, 3.399217e-13, 4.022914e-08, 5.579918e-11, 5.341953e-12, 4.863754e-14, 1.398650e-02, 4.563203e+00, 1.436921e+04, 1.450072e+04
6.500000e-03, 7.228852e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992256e+00, 4.594930e+00, -3.080308e+05, 1.732645e+03, 1.732645e+03, 4.700082e+06, 3.534503e-03, 4.778689e-01, 2.025542e-05, 7.591938e-08, 1.954688e-01, 5.364685e-07, 1.576751e-10, 2.765325e-01, 3.237206e-02, 1.390003e-02, 1.207198e-05, 6.277003e-07, 2.974827e-06, 1.915120e-07, 1.557553e-07, 3.526097e-06, 2.661639e-08, 9.744018e-05, 3.717484e-08, 2.834872e-10, 6.267321e-05, 1.184489e-04, 6.546553e-08, 5.826470e-08, 7.872726e-07, 1.659034e-08, 2.307045e-09, 1.367990e-07, 2.554733e-09, 2.785124e-09, 3.692162e-07, 1.445528e-07, 1.986524e-08, 2.645777e-08, 4.683652e-09, 2.401982e-08, 1.138012e-10, 9.541923e-09, 4.724655e-10, 6.463083e-10, 1.578212e-11, 5.264258e-11, 1.059686e-10, 1.751130e-11, 2.468626e-06, 4.128946e-09, 7.426461e-09, 8.423263e-11, 2.287571e-09, 2.080730e-10, 3.338333e-13, 4.022909e-08, 5.529268e-11, 5.293403e-12, 4.813918e-14, 1.398649e-02, 4.563203e+00, 1.436814e+04, 1.449964e+04
6.600000e-03, 7.340059e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992256e+00, 4.594930e+00, -3.804291e+05, 1.732644e+03, 1.732644e+03, 4.700082e+06, 3.534499e-03, 4.778669e-01, 2.025287e-05, 7.348736e-08, 1.954702e-01, 5.364031e-07, 1.524423e-10, 2.765360e-01, 3.236933e-02, 1.390057e-02, 1.207095e-05, 6.276315e-07, 2.974802e-06, 1.914912e-07, 1.557666e-07, 3.519143e-06, 2.652965e-08, 9.711862e-05, 3.704096e-08, 2.767132e-10, 6.267092e-05, 1.180243e-04, 6.533211e-08, 5.807073e-08, 7.868181e-07, 1.653083e-08, 2.299358e-09, 1.363290e-07, 2.545463e-09, 2.774653e-09, 3.678677e-07, 1.440226e-07, 1.979017e-08, 2.645775e-08, 4.655459e-09, 2.385002e-08, 1.129761e-10, 9.471996e-09, 4.699996e-10, 6.426936e-10, 1.566632e-11, 5.212462e-11, 1.052681e-10, 1.729560e-11, 2.453594e-06, 4.103671e-09, 7.380877e-09, 8.371020e-11, 2.273547e-09, 2.067902e-10, 3.277449e-13, 4.022905e-08, 5.478618e-11, 5.244853e-12, 4.764081e-14, 1.398648e-02, 4.563203e+00, 1.436707e+04, 1.449856e+04
6.700000e-03, 7.451266e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992256e+00, 4.594930e+00, -4.525505e+05, 1.732642e+03, 1.732642e+03, 4.700082e+06, 3.534496e-03, 4.778649e-01, 2.025032e-05, 7.105534e-08, 1.954717e-01, 5.363377e-07, 1.472094e-10, 2.765395e-01, 3.236660e-02, 1.390111e-02, 1.206993e-05, 6.275627e-07, 2.974777e-06, 1.914705e-07, 1.557779e-07, 3.512189e-06, 2.644292e-08, 9.679705e-05, 3.690708e-08, 2.699393e-10, 6.266863e-05, 1.175996e-04, 6.519869e-08, 5.787676e-08, 7.863635e-07, 1.647133e-08, 2.291672e-09, 1.358590e-07, 2.536192e-09, 2.764182e-09, 3.665193e-07, 1.434924e-07, 1.971510e-08, 2.645772e-08, 4.627266e-09, 2.368023e-08, 1.121510e-10, 9.402068e-09, 4.675337e-10, 6.390789e-10, 1.555053e-11, 5.160667e-11, 1.045675e-10, 1.707989e-11, 2.438562e-06, 4.078397e-09, 7.335294e-09, 8.318777e-11, 2.259523e-09, 2.055073e-10, 3.216565e-13, 4.022900e-08, 5.427969e-11, 5.196303e-12, 4.714245e-14, 1.398646e-02, 4.563203e+00, 1.436600e+04, 1.449749e+04
6.800000e-03, 7.562472e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992256e+00, 4.594930e+00, -5.243949e+05, 1.732641e+03, 1.732641e+03, 4.700082e+06, 3.534493e-03, 4.778629e-01, 2.024778e-05, 6.862333e-08, 1.954732e-01, 5.362724e-07, 1.419766e-10, 2.765430e-01, 3.236387e-02, 1.390165e-02, 1.206890e-05, 6.274939e-07, 2.974752e-06, 1.914497e-07, 1.557891e-07, 3.505235e-06, 2.635618e-08, 9.647548e-05, 3.677320e-08, 2.631654e-10, 6.266634e-05, 1.171750e-04, 6.506527e-08, 5.768279e-08, 7.859089e-07, 1.641183e-08, 2.283986e-09, 1.353890e-07, 2.526922e-09, 2.753710e-09, 3.651708e-07, 1.429622e-07, 1.964002e-08, 2.645770e-08, 4.599072e-09, 2.351043e-08, 1.113259e-10, 9.332141e-09, 4.650678e-10, 6.354642e-10, 1.543473e-11, 5.108872e-11, 1.038669e-10, 1.686419e-11, 2.423530e-06, 4.053122e-09, 7.289710e-09, 8.266535e-11, 2.245500e-09, 2.042244e-10, 3.155682e-13, 4.022896e-08, 5.377319e-11, 5.147753e-12, 4.664409e-14, 1.398645e-02, 4.563203e+00, 1.436493e+04, 1.449641e+04
